"month","day","system","year","date","julian","adj_adults","adj_jacks","ttl_adj_adults","ttl_adj_jacks","cum_adj_adults","cum_adj_jacks","prop_ttl_adult","prop_ttl_jack","cum_prop_adult","cum_prop_jack","stop.seq","d.m"
4,20,"Sproat Lake",2020,2020-04-20,111,0,0,129425,40005,4,0,0,0,3.09059300753332e-05,0,"<1% date","20-April"
4,21,"Sproat Lake",2019,2019-04-21,111,3,0,91248,38108,11,0,3.28774329300368e-05,0,0.000120550587410135,0,"<1% date","21-April"
4,21,"Sproat Lake",2018,2018-04-21,111,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","21-April"
4,21,"Sproat Lake",2017,2017-04-21,111,0,0,142683.87,153787.81,0,0,0,0,0,0,"<1% date","21-April"
4,20,"Sproat Lake",2016,2016-04-20,111,2,0,211925.58,21227.17,4,0,9.43727510383598e-06,0,1.8874550207672e-05,0,"<1% date","20-April"
4,21,"Sproat Lake",2003,2003-04-21,111,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","21-April"
4,21,"Great Central Lake",2002,2002-04-21,111,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","21-April"
4,21,"Sproat Lake",2002,2002-04-21,111,0,NA,203443,16746,0,NA,0,NA,0,NA,"<1% date","21-April"
4,21,"Great Central Lake",2001,2001-04-21,111,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","21-April"
4,21,"Sproat Lake",2001,2001-04-21,111,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","21-April"
4,21,"Sproat Lake",2022,2022-04-21,111,1,0,368155,47082,5,0,2.71624723282313e-06,0,1.35812361641157e-05,0,"<1% date","21-April"
4,22,"Great Central Lake",2023,2023-04-22,112,0,0,118342,91954,0,0,0,0,0,0,"<1% date","22-April"
4,22,"Sproat Lake",2023,2023-04-22,112,1,119,123895,54707,21,381,8.07135074054643e-06,0.00217522437713638,0.000169498365551475,0.00696437384612572,"<1% date","22-April"
4,22,"Sproat Lake",2021,2021-04-22,112,1,0,92856,89428,6,0,1.07693633152408e-05,0,6.46161798914448e-05,0,"<1% date","22-April"
4,21,"Sproat Lake",2020,2020-04-21,112,1,0,129425,40005,5,0,7.7264825188333e-06,0,3.86324125941665e-05,0,"<1% date","21-April"
4,22,"Sproat Lake",2019,2019-04-22,112,2,0,91248,38108,13,0,2.19182886200246e-05,0,0.00014246887603016,0,"<1% date","22-April"
4,22,"Sproat Lake",2018,2018-04-22,112,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","22-April"
4,22,"Sproat Lake",2017,2017-04-22,112,0,0,142683.87,153787.81,0,0,0,0,0,0,"<1% date","22-April"
4,21,"Sproat Lake",2016,2016-04-21,112,6,0,211925.58,21227.17,10,0,2.83118253115079e-05,0,4.71863755191799e-05,0,"<1% date","21-April"
4,22,"Sproat Lake",2003,2003-04-22,112,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","22-April"
4,22,"Great Central Lake",2002,2002-04-22,112,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","22-April"
4,22,"Sproat Lake",2002,2002-04-22,112,2,0,203443,16746,2,NA,9.83076340793244e-06,0,9.83076340793244e-06,NA,"<1% date","22-April"
4,22,"Great Central Lake",2001,2001-04-22,112,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","22-April"
4,22,"Sproat Lake",2001,2001-04-22,112,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","22-April"
4,22,"Sproat Lake",2022,2022-04-22,112,0,0,368155,47082,5,0,0,0,1.35812361641157e-05,0,"<1% date","22-April"
4,23,"Great Central Lake",2023,2023-04-23,113,0,0,118342,91954,0,0,0,0,0,0,"<1% date","23-April"
4,23,"Sproat Lake",2023,2023-04-23,113,1,274,123895,54707,22,655,8.07135074054643e-06,0.00500849982634763,0.000177569716292021,0.0119728736724734,"<1% date","23-April"
4,23,"Sproat Lake",2021,2021-04-23,113,1,0,92856,89428,7,0,1.07693633152408e-05,0,7.53855432066856e-05,0,"<1% date","23-April"
4,22,"Sproat Lake",2020,2020-04-22,113,2,0,129425,40005,7,0,1.54529650376666e-05,0,5.40853776318331e-05,0,"<1% date","22-April"
4,23,"Sproat Lake",2019,2019-04-23,113,2,0,91248,38108,15,0,2.19182886200246e-05,0,0.000164387164650184,0,"<1% date","23-April"
4,23,"Sproat Lake",2018,2018-04-23,113,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","23-April"
4,23,"Sproat Lake",2017,2017-04-23,113,0,0,142683.87,153787.81,0,0,0,0,0,0,"<1% date","23-April"
4,22,"Sproat Lake",2016,2016-04-22,113,8,0,211925.58,21227.17,18,0,3.77491004153439e-05,0,8.49354759345238e-05,0,"<1% date","22-April"
4,23,"Sproat Lake",2003,2003-04-23,113,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","23-April"
4,23,"Great Central Lake",2002,2002-04-23,113,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","23-April"
4,23,"Sproat Lake",2002,2002-04-23,113,2,0,203443,16746,4,NA,9.83076340793244e-06,0,1.96615268158649e-05,NA,"<1% date","23-April"
4,23,"Great Central Lake",2001,2001-04-23,113,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","23-April"
4,23,"Sproat Lake",2001,2001-04-23,113,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","23-April"
4,23,"Sproat Lake",2022,2022-04-23,113,0,0,368155,47082,5,0,0,0,1.35812361641157e-05,0,"<1% date","23-April"
4,24,"Great Central Lake",2023,2023-04-24,114,0,0,118342,91954,0,0,0,0,0,0,"<1% date","24-April"
4,24,"Sproat Lake",2023,2023-04-24,114,3,181,123895,54707,25,836,2.42140522216393e-05,0.00330853455682088,0.000201783768513661,0.0152814082292942,"<1% date","24-April"
4,24,"Sproat Lake",2021,2021-04-24,114,0,0,92856,89428,7,0,0,0,7.53855432066856e-05,0,"<1% date","24-April"
4,23,"Sproat Lake",2020,2020-04-23,114,1,0,129425,40005,8,0,7.7264825188333e-06,0,6.18118601506664e-05,0,"<1% date","23-April"
4,24,"Sproat Lake",2019,2019-04-24,114,1,0,91248,38108,16,0,1.09591443100123e-05,0,0.000175346308960196,0,"<1% date","24-April"
4,24,"Sproat Lake",2018,2018-04-24,114,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","24-April"
4,24,"Sproat Lake",2017,2017-04-24,114,0,0,142683.87,153787.81,0,0,0,0,0,0,"<1% date","24-April"
4,23,"Sproat Lake",2016,2016-04-23,114,3,0,211925.58,21227.17,21,0,1.4155912655754e-05,0,9.90913885902778e-05,0,"<1% date","23-April"
4,24,"Sproat Lake",2003,2003-04-24,114,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","24-April"
4,24,"Great Central Lake",2002,2002-04-24,114,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","24-April"
4,24,"Sproat Lake",2002,2002-04-24,114,4,0,203443,16746,8,NA,1.96615268158649e-05,0,3.93230536317298e-05,NA,"<1% date","24-April"
4,24,"Great Central Lake",2001,2001-04-24,114,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","24-April"
4,24,"Sproat Lake",2001,2001-04-24,114,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","24-April"
4,24,"Sproat Lake",2022,2022-04-24,114,0,0,368155,47082,5,0,0,0,1.35812361641157e-05,0,"<1% date","24-April"
4,25,"Great Central Lake",2023,2023-04-25,115,0,0,118342,91954,0,0,0,0,0,0,"<1% date","25-April"
4,25,"Sproat Lake",2023,2023-04-25,115,0,185,123895,54707,25,1021,0,0.00338165134260698,0.000201783768513661,0.0186630595719012,"<1% date","25-April"
4,25,"Sproat Lake",2021,2021-04-25,115,1,0,92856,89428,8,0,1.07693633152408e-05,0,8.61549065219264e-05,0,"<1% date","25-April"
4,24,"Sproat Lake",2020,2020-04-24,115,3,0,129425,40005,11,0,2.31794475564999e-05,0,8.49913077071663e-05,0,"<1% date","24-April"
4,25,"Sproat Lake",2019,2019-04-25,115,2,0,91248,38108,18,0,2.19182886200246e-05,0,0.000197264597580221,0,"<1% date","25-April"
4,25,"Sproat Lake",2018,2018-04-25,115,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","25-April"
4,25,"Sproat Lake",2017,2017-04-25,115,2.01,0,142683.87,153787.81,2.01,0,1.40870863679265e-05,0,1.40870863679265e-05,0,"<1% date","25-April"
4,24,"Sproat Lake",2016,2016-04-24,115,5,0,211925.58,21227.17,26,0,2.35931877595899e-05,0,0.000122684576349868,0,"<1% date","24-April"
4,25,"Sproat Lake",2003,2003-04-25,115,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","25-April"
4,25,"Great Central Lake",2002,2002-04-25,115,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","25-April"
4,25,"Sproat Lake",2002,2002-04-25,115,6,0,203443,16746,14,NA,2.94922902237973e-05,0,6.88153438555271e-05,NA,"<1% date","25-April"
4,25,"Great Central Lake",2001,2001-04-25,115,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","25-April"
4,25,"Sproat Lake",2001,2001-04-25,115,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","25-April"
4,25,"Sproat Lake",2022,2022-04-25,115,2,0,368155,47082,7,0,5.43249446564626e-06,0,1.90137306297619e-05,0,"<1% date","25-April"
4,26,"Great Central Lake",2023,2023-04-26,116,0,0,118342,91954,0,0,0,0,0,0,"<1% date","26-April"
4,26,"Sproat Lake",2023,2023-04-26,116,3,371,123895,54707,28,1392,2.42140522216393e-05,0.00678158188166048,0.0002259978207353,0.0254446414535617,"<1% date","26-April"
4,26,"Sproat Lake",2021,2021-04-26,116,0,0,92856,89428,8,0,0,0,8.61549065219264e-05,0,"<1% date","26-April"
4,25,"Sproat Lake",2020,2020-04-25,116,0,0,129425,40005,11,0,0,0,8.49913077071663e-05,0,"<1% date","25-April"
4,26,"Sproat Lake",2019,2019-04-26,116,5,0,91248,38108,23,0,5.47957215500614e-05,0,0.000252060319130282,0,"<1% date","26-April"
4,26,"Sproat Lake",2018,2018-04-26,116,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","26-April"
4,26,"Sproat Lake",2017,2017-04-26,116,2.01,0,142683.87,153787.81,4.02,0,1.40870863679265e-05,0,2.8174172735853e-05,0,"<1% date","26-April"
4,25,"Sproat Lake",2016,2016-04-25,116,8,0,211925.58,21227.17,34,0,3.77491004153439e-05,0,0.000160433676765212,0,"<1% date","25-April"
4,26,"Sproat Lake",2003,2003-04-26,116,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","26-April"
4,26,"Great Central Lake",2002,2002-04-26,116,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","26-April"
4,26,"Sproat Lake",2002,2002-04-26,116,6,0,203443,16746,20,NA,2.94922902237973e-05,0,9.83076340793244e-05,NA,"<1% date","26-April"
4,26,"Great Central Lake",2001,2001-04-26,116,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","26-April"
4,26,"Sproat Lake",2001,2001-04-26,116,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","26-April"
4,26,"Sproat Lake",2022,2022-04-26,116,0,0,368155,47082,7,0,0,0,1.90137306297619e-05,0,"<1% date","26-April"
4,27,"Great Central Lake",2023,2023-04-27,117,0,0,118342,91954,0,0,0,0,0,0,"<1% date","27-April"
4,27,"Sproat Lake",2023,2023-04-27,117,3,530,123895,54707,31,1922,2.42140522216393e-05,0.00968797411665783,0.000250211872956939,0.0351326155702195,"<1% date","27-April"
4,27,"Sproat Lake",2021,2021-04-27,117,3,0,92856,89428,11,0,3.23080899457224e-05,0,0.000118462996467649,0,"<1% date","27-April"
4,26,"Sproat Lake",2020,2020-04-26,117,1,0,129425,40005,12,0,7.7264825188333e-06,0,9.27177902259996e-05,0,"<1% date","26-April"
4,27,"Sproat Lake",2019,2019-04-27,117,9,0,91248,38108,32,0,9.86322987901105e-05,0,0.000350692617920393,0,"<1% date","27-April"
4,27,"Sproat Lake",2018,2018-04-27,117,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","27-April"
4,27,"Sproat Lake",2017,2017-04-27,117,2.01,0,142683.87,153787.81,6.03,0,1.40870863679265e-05,0,4.22612591037796e-05,0,"<1% date","27-April"
4,26,"Sproat Lake",2016,2016-04-26,117,6,0,211925.58,21227.17,40,0,2.83118253115079e-05,0,0.00018874550207672,0,"<1% date","26-April"
4,27,"Sproat Lake",2003,2003-04-27,117,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","27-April"
4,27,"Great Central Lake",2002,2002-04-27,117,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","27-April"
4,27,"Sproat Lake",2002,2002-04-27,117,6,0,203443,16746,26,NA,2.94922902237973e-05,0,0.000127799924303122,NA,"<1% date","27-April"
4,27,"Great Central Lake",2001,2001-04-27,117,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","27-April"
4,27,"Sproat Lake",2001,2001-04-27,117,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","27-April"
4,27,"Sproat Lake",2022,2022-04-27,117,0,0,368155,47082,7,0,0,0,1.90137306297619e-05,0,"<1% date","27-April"
4,28,"Great Central Lake",2023,2023-04-28,118,0,0,118342,91954,0,0,0,0,0,0,"<1% date","28-April"
4,28,"Sproat Lake",2023,2023-04-28,118,4,781,123895,54707,35,2703,3.22854029621857e-05,0.0142760524247354,0.000282497275919125,0.0494086679949549,"<1% date","28-April"
4,28,"Great Central Lake",2021,2021-04-28,118,0,0,222215,4627,0,0,0,0,0,0,"<1% date","28-April"
4,28,"Sproat Lake",2021,2021-04-28,118,1,0,92856,89428,12,0,1.07693633152408e-05,0,0.00012923235978289,0,"<1% date","28-April"
4,27,"Sproat Lake",2020,2020-04-27,118,1,0,129425,40005,13,0,7.7264825188333e-06,0,0.000100444272744833,0,"<1% date","27-April"
4,28,"Sproat Lake",2019,2019-04-28,118,8,0,91248,38108,40,0,8.76731544800982e-05,0,0.000438365772400491,0,"<1% date","28-April"
4,28,"Sproat Lake",2018,2018-04-28,118,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","28-April"
4,28,"Sproat Lake",2017,2017-04-28,118,2.01,0,142683.87,153787.81,8.04,0,1.40870863679265e-05,0,5.63483454717061e-05,0,"<1% date","28-April"
4,27,"Sproat Lake",2016,2016-04-27,118,7,0,211925.58,21227.17,47,0,3.30304628634259e-05,0,0.000221775964940145,0,"<1% date","27-April"
4,28,"Sproat Lake",2003,2003-04-28,118,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","28-April"
4,28,"Great Central Lake",2002,2002-04-28,118,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","28-April"
4,28,"Sproat Lake",2002,2002-04-28,118,3,0,203443,16746,29,NA,1.47461451118987e-05,0,0.00014254606941502,NA,"<1% date","28-April"
4,28,"Great Central Lake",2001,2001-04-28,118,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","28-April"
4,28,"Sproat Lake",2001,2001-04-28,118,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","28-April"
4,28,"Great Central Lake",2022,2022-04-28,118,0,0,211669.26,24373,0,0,0,0,0,0,"<1% date","28-April"
4,28,"Sproat Lake",2022,2022-04-28,118,0,0,368155,47082,7,0,0,0,1.90137306297619e-05,0,"<1% date","28-April"
4,29,"Great Central Lake",2023,2023-04-29,119,0,0,118342,91954,0,0,0,0,0,0,"<1% date","29-April"
4,29,"Sproat Lake",2023,2023-04-29,119,0,501,123895,54707,35,3204,0,0.00915787741970863,0.000282497275919125,0.0585665454146636,"<1% date","29-April"
4,29,"Great Central Lake",2021,2021-04-29,119,0,0,222215,4627,0,0,0,0,0,0,"<1% date","29-April"
4,29,"Sproat Lake",2021,2021-04-29,119,0,0,92856,89428,12,0,0,0,0.00012923235978289,0,"<1% date","29-April"
4,28,"Great Central Lake",2020,2020-04-28,119,0,0,108969,31008,0,0,0,0,0,0,"<1% date","28-April"
4,28,"Sproat Lake",2020,2020-04-28,119,2,0,129425,40005,15,0,1.54529650376666e-05,0,0.0001158972377825,0,"<1% date","28-April"
4,29,"Sproat Lake",2019,2019-04-29,119,7,0,91248,38108,47,0,7.67140101700859e-05,0,0.000515079782570577,0,"<1% date","29-April"
4,29,"Sproat Lake",2018,2018-04-29,119,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","29-April"
4,29,"Sproat Lake",2017,2017-04-29,119,3.99,0,142683.87,153787.81,12.03,0,2.79639177154362e-05,0,8.43122631871423e-05,0,"<1% date","29-April"
4,28,"Sproat Lake",2016,2016-04-28,119,12,0,211925.58,21227.17,59,0,5.66236506230159e-05,0,0.000278399615563161,0,"<1% date","28-April"
4,29,"Sproat Lake",2003,2003-04-29,119,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","29-April"
4,29,"Great Central Lake",2002,2002-04-29,119,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","29-April"
4,29,"Sproat Lake",2002,2002-04-29,119,13,0,203443,16746,42,NA,6.38999621515609e-05,0,0.000206446031566581,NA,"<1% date","29-April"
4,29,"Great Central Lake",2001,2001-04-29,119,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","29-April"
4,29,"Sproat Lake",2001,2001-04-29,119,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","29-April"
4,29,"Great Central Lake",2022,2022-04-29,119,1,0,211669.26,24373,1,0,4.72435156621231e-06,0,4.72435156621231e-06,0,"<1% date","29-April"
4,29,"Sproat Lake",2022,2022-04-29,119,2,0,368155,47082,9,0,5.43249446564626e-06,0,2.44462250954082e-05,0,"<1% date","29-April"
4,30,"Great Central Lake",2023,2023-04-30,120,0,0,118342,91954,0,0,0,0,0,0,"<1% date","30-April"
4,30,"Sproat Lake",2023,2023-04-30,120,2,561,123895,54707,37,3765,1.61427014810929e-05,0.0102546292065001,0.000298639977400218,0.0688211746211636,"<1% date","30-April"
4,30,"Great Central Lake",2021,2021-04-30,120,0,0,222215,4627,0,0,0,0,0,0,"<1% date","30-April"
4,30,"Sproat Lake",2021,2021-04-30,120,2,0,92856,89428,14,0,2.15387266304816e-05,0,0.000150771086413371,0,"<1% date","30-April"
4,29,"Great Central Lake",2020,2020-04-29,120,0,0,108969,31008,0,0,0,0,0,0,"<1% date","29-April"
4,29,"Sproat Lake",2020,2020-04-29,120,3,0,129425,40005,18,0,2.31794475564999e-05,0,0.000139076685338999,0,"<1% date","29-April"
4,30,"Sproat Lake",2019,2019-04-30,120,8,0,91248,38108,55,0,8.76731544800982e-05,0,0.000602752937050675,0,"<1% date","30-April"
4,30,"Sproat Lake",2018,2018-04-30,120,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","30-April"
4,30,"Sproat Lake",2017,2017-04-30,120,1,0,142683.87,153787.81,13.03,0,7.00850068056046e-06,0,9.13207638677028e-05,0,"<1% date","30-April"
4,29,"Sproat Lake",2016,2016-04-29,120,7,0,211925.58,21227.17,66,0,3.30304628634259e-05,0,0.000311430078426587,0,"<1% date","29-April"
4,30,"Sproat Lake",2003,2003-04-30,120,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","30-April"
4,30,"Great Central Lake",2002,2002-04-30,120,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","30-April"
4,30,"Sproat Lake",2002,2002-04-30,120,23,0,203443,16746,65,NA,0.000113053779191223,0,0.000319499810757804,NA,"<1% date","30-April"
4,30,"Great Central Lake",2001,2001-04-30,120,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","30-April"
4,30,"Sproat Lake",2001,2001-04-30,120,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","30-April"
4,30,"Great Central Lake",2022,2022-04-30,120,0.75,0,211669.26,24373,1.75,0,3.54326367465923e-06,0,8.26761524087154e-06,0,"<1% date","30-April"
4,30,"Sproat Lake",2022,2022-04-30,120,3,0,368155,47082,12,0,8.1487416984694e-06,0,3.25949667938776e-05,0,"<1% date","30-April"
5,1,"Great Central Lake",2023,2023-05-01,121,0,0,118342,91954,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2023,2023-05-01,121,2,530,123895,54707,39,4295,1.61427014810929e-05,0.00968797411665783,0.000314782678881311,0.0785091487378215,"<1% date","1-May"
5,1,"Great Central Lake",2021,2021-05-01,121,0,0,222215,4627,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2021,2021-05-01,121,0,0,92856,89428,14,0,0,0,0.000150771086413371,0,"<1% date","1-May"
4,30,"Great Central Lake",2020,2020-04-30,121,0,0,108969,31008,0,0,0,0,0,0,"<1% date","30-April"
4,30,"Sproat Lake",2020,2020-04-30,121,0,0,129425,40005,18,0,0,0,0.000139076685338999,0,"<1% date","30-April"
5,1,"Great Central Lake",2019,2019-05-01,121,0,0,35992,12828,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2019,2019-05-01,121,22,1,91248,38108,77,1,0.00024110117482027,2.62412091949197e-05,0.000843854111870945,2.62412091949197e-05,"<1% date","1-May"
5,1,"Great Central Lake",2018,2018-05-01,121,0,0,36417.81,2201.98,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2018,2018-05-01,121,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Great Central Lake",2017,2017-05-01,121,0,0,125845.74,12971.26,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2017,2017-05-01,121,8,0,142683.87,153787.81,21.03,0,5.60680054444837e-05,0,0.000147388769312186,0,"<1% date","1-May"
4,30,"Sproat Lake",2016,2016-04-30,121,14,0,211925.58,21227.17,80,0,6.60609257268519e-05,0,0.000377491004153439,0,"<1% date","30-April"
5,1,"Great Central Lake",2015,2015-05-01,121,0,0,417774.43,9764.64,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2015,2015-05-01,121,0,0,312265.28,17982.29,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Great Central Lake",2014,2014-05-01,121,0,0,110050.257727273,60880.994,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2014,2014-05-01,121,0,0,278393.240408221,108596.853196603,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Great Central Lake",2013,2013-05-01,121,0,0,76964,107768.5,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2013,2013-05-01,121,0,0,203377.79521281,264347.291245978,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Great Central Lake",2011,2011-05-01,121,0,0,436044,9776,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2011,2011-05-01,121,0,NA,406302,32912,0,NA,0,NA,0,NA,"<1% date","1-May"
5,1,"Great Central Lake",2010,2010-05-01,121,0,0,323555.945404585,24843.1829393628,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2010,2010-05-01,121,0,0,358235,98201,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Great Central Lake",2009,2009-05-01,121,0,0,196870.770003399,25370.5176615247,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2009,2009-05-01,121,0,0,156615,21216,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Great Central Lake",2007,2007-05-01,121,0,0,69588.6666666667,7055,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2007,2007-05-01,121,0,NA,60893,11082,0,NA,0,NA,0,NA,"<1% date","1-May"
5,1,"Great Central Lake",2006,2006-05-01,121,0,NA,133723.729685586,2039,0,NA,0,NA,0,NA,"<1% date","1-May"
5,1,"Sproat Lake",2006,2006-05-01,121,0,NA,61551,1806,0,NA,0,NA,0,NA,"<1% date","1-May"
5,1,"Great Central Lake",2005,2005-05-01,121,0,NA,181291.424381944,12714.6666666667,0,NA,0,NA,0,NA,"<1% date","1-May"
5,1,"Sproat Lake",2005,2005-05-01,121,0,NA,134079,16489,0,NA,0,NA,0,NA,"<1% date","1-May"
5,1,"Sproat Lake",2003,2003-05-01,121,0,NA,172530,16471,0,NA,0,NA,0,NA,"<1% date","1-May"
5,1,"Great Central Lake",2002,2002-05-01,121,0,NA,268316.303142842,16539.4775212115,0,NA,0,NA,0,NA,"<1% date","1-May"
5,1,"Sproat Lake",2002,2002-05-01,121,11,0,203443,16746,76,NA,5.40691987436284e-05,0,0.000373569009501433,NA,"<1% date","1-May"
5,1,"Great Central Lake",2001,2001-05-01,121,0,NA,341971.470746463,66855.391496774,0,NA,0,NA,0,NA,"<1% date","1-May"
5,1,"Sproat Lake",2001,2001-05-01,121,0,NA,188652,182866,0,NA,0,NA,0,NA,"<1% date","1-May"
5,1,"Great Central Lake",2022,2022-05-01,121,0.5,0,211669.26,24373,2.25,0,2.36217578310615e-06,0,1.06297910239777e-05,0,"<1% date","1-May"
5,1,"Sproat Lake",2022,2022-05-01,121,3,0,368155,47082,15,0,8.1487416984694e-06,0,4.0743708492347e-05,0,"<1% date","1-May"
5,2,"Great Central Lake",2023,2023-05-02,122,1,0,118342,91954,1,0,8.45008534586199e-06,0,8.45008534586199e-06,0,"<1% date","2-May"
5,2,"Sproat Lake",2023,2023-05-02,122,3,571,123895,54707,42,4866,2.42140522216393e-05,0.0104374211709653,0.00033899673110295,0.0889465699087868,"<1% date","2-May"
5,2,"Great Central Lake",2021,2021-05-02,122,0,0,222215,4627,0,0,0,0,0,0,"<1% date","2-May"
5,2,"Sproat Lake",2021,2021-05-02,122,3,0,92856,89428,17,0,3.23080899457224e-05,0,0.000183079176359094,0,"<1% date","2-May"
5,1,"Great Central Lake",2020,2020-05-01,122,0,0,108969,31008,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2020,2020-05-01,122,5,0,129425,40005,23,0,3.86324125941665e-05,0,0.000177709097933166,0,"<1% date","1-May"
5,2,"Great Central Lake",2019,2019-05-02,122,0,0,35992,12828,0,0,0,0,0,0,"<1% date","2-May"
5,2,"Sproat Lake",2019,2019-05-02,122,21,1,91248,38108,98,2,0.000230142030510258,2.62412091949197e-05,0.0010739961423812,5.24824183898394e-05,"<1% date","2-May"
5,2,"Great Central Lake",2018,2018-05-02,122,0,0,36417.81,2201.98,0,0,0,0,0,0,"<1% date","2-May"
5,2,"Sproat Lake",2018,2018-05-02,122,0,0,146311.7,11500.62,0,0,0,0,0,0,"<1% date","2-May"
5,2,"Great Central Lake",2017,2017-05-02,122,0,0,125845.74,12971.26,0,0,0,0,0,0,"<1% date","2-May"
5,2,"Sproat Lake",2017,2017-05-02,122,16.99,0,142683.87,153787.81,38.02,0,0.000119074426562722,0,0.000266463195874909,0,"<1% date","2-May"
5,1,"Great Central Lake",2016,2016-05-01,122,0,0,220952.45,3409.81,0,0,0,0,0,0,"<1% date","1-May"
5,1,"Sproat Lake",2016,2016-05-01,122,4,0,211925.58,21227.17,84,0,1.8874550207672e-05,0,0.000396365554361111,0,"<1% date","1-May"
