Date/Time(US/Pacific),DO%(%),pH(pH),Salinity(PSU),Water Temp(C)
8/7/2026 20:00,122.7,7.7,23.5,14.3
8/7/2026 21:00,102.7,7.6,23.9,13.7
8/7/2026 22:00,103.2,7.6,23.9,13.7
8/7/2026 23:00,104.7,7.6,24,13.6
8/8/2026 0:00,140.4,8,21.2,17.8
8/8/2026 1:00,144.2,8.1,18.8,19.8
8/8/2026 2:00,142.3,8.1,19.1,19.6
8/8/2026 3:00,131.5,7.9,20.9,17.8
8/8/2026 4:00,134.1,8,19.7,18.8
8/8/2026 5:00,137.2,8,20,18.3
8/8/2026 6:00,147.6,7.9,22.1,16.9
8/8/2026 7:00,132.2,7.9,22.5,16.1
8/8/2026 8:00,130.5,7.8,22.5,16.1
8/8/2026 9:00,130.5,7.8,22.6,15.9
8/8/2026 10:00,130.7,7.8,22.8,15.5
8/8/2026 11:00,146.3,7.9,21.9,17
8/8/2026 12:00,150.1,8,22,16.9
8/8/2026 13:00,160.3,8,22.1,16.9
8/8/2026 14:00,160.6,8,22.1,17.1
8/8/2026 15:00,167.3,8,22.1,17.1
8/8/2026 16:00,171.7,8,22,17.1
8/8/2026 17:00,162.3,8,22.2,16.8
8/8/2026 18:00,147.6,7.9,22.3,16.2
8/8/2026 19:00,121.5,7.7,23.5,14.3
8/8/2026 20:00,125.8,7.8,23,14.9
8/8/2026 21:00,116.3,7.7,23.2,14.5
8/8/2026 22:00,112.8,7.7,23.4,14.3
8/9/2026 0:00,119,7.8,22.5,15.7
8/9/2026 1:00,145.3,8,21.2,17.7
8/9/2026 2:00,162.2,8.1,20.8,19.1
8/9/2026 3:00,156.2,8.1,20.3,19.4
8/9/2026 4:00,154.4,8.1,20.1,19.3
8/9/2026 5:00,135.8,8.1,20.1,19.2
8/9/2026 6:00,146.7,8,21,18.4
8/9/2026 7:00,140.7,8.1,20,19
8/9/2026 8:00,135.8,8,20.2,18.8
8/9/2026 9:00,142.8,8,21.4,17.5
8/9/2026 10:00,141.9,8,21.5,17.3
8/9/2026 11:00,127.2,7.8,22.2,16.1
8/9/2026 12:00,143.1,8,21.4,17.2
8/9/2026 13:00,137.8,7.9,21.4,17.5
8/9/2026 14:00,147.1,8,21.3,17.6
8/9/2026 15:00,157.3,8,21.2,17.9
8/9/2026 16:00,141.1,8,21.3,17.3
8/9/2026 17:00,159.4,8.1,21.1,17.8
8/9/2026 18:00,139.4,7.9,21.3,17.1
8/9/2026 19:00,130.8,7.9,21.4,17
8/9/2026 20:00,118.1,7.9,21.5,16.6
8/9/2026 21:00,132,7.8,22.3,16.1
8/9/2026 22:00,130.5,7.8,22.3,16
8/9/2026 23:00,116.3,7.7,23.3,14.7
8/10/2026 0:00,119.3,7.8,22.5,15.5
8/10/2026 1:00,127.8,7.8,22.3,15.9
8/10/2026 2:00,142,8.1,20.2,18.2
8/10/2026 3:00,139.5,8.1,20.1,18.3
8/10/2026 4:00,143.3,8.1,20.3,18.2
8/10/2026 5:00,138.5,8,20.4,18.1
8/10/2026 6:00,139.9,8,20.6,17.9
8/10/2026 7:00,133,8,20.3,18
8/10/2026 8:00,128.2,8,20.5,17.9
8/10/2026 9:00,133.1,8,20.9,17.5
8/10/2026 10:00,134.4,8,20.9,17.6
8/10/2026 11:00,137.8,8,21,17.4
8/10/2026 12:00,129.7,7.9,21.5,16.8
8/10/2026 13:00,121.7,7.8,21.8,16.4
8/10/2026 14:00,131.9,7.9,21.5,16.7
8/10/2026 15:00,142,8,21.4,16.9
8/10/2026 16:00,141,8,21.2,17
8/10/2026 17:00,150.4,8,21,17.5
8/10/2026 18:00,131.6,7.8,22.4,15.7
8/10/2026 19:00,112.2,7.7,23.3,14.4
8/10/2026 20:00,133.6,7.9,22.1,16
8/10/2026 21:00,140.9,8,21.3,16.9
8/10/2026 22:00,138.7,7.9,22,16.4
8/10/2026 23:00,154.2,8.1,20,18.5
8/11/2026 0:00,118,7.7,23,15
8/11/2026 1:00,137.6,8,21,17.6
8/11/2026 2:00,128.5,8,20.7,17.7
8/11/2026 3:00,137.7,8,20.8,17.8
8/11/2026 4:00,141.8,8.1,20.3,18.3
8/11/2026 5:00,129.2,8.1,20.3,18.3
8/11/2026 6:00,139.6,8.1,20.3,18.4
8/11/2026 7:00,141,8.1,20.5,18.2
8/11/2026 8:00,141.6,8.1,20.6,18.1
8/11/2026 9:00,136.8,8.1,20.5,18.2
8/11/2026 10:00,140.4,8,20.9,17.6
8/11/2026 11:00,141.7,8,21.1,17.4
8/11/2026 12:00,143.4,8,20.9,17.6
8/11/2026 13:00,139.1,8,21.2,17.2
8/11/2026 14:00,109.5,7.7,22.3,15.4
8/11/2026 15:00,121.6,7.8,22,15.9
8/11/2026 16:00,142.9,8,21.1,17.3
8/11/2026 17:00,137.9,8,21.4,16.9
8/11/2026 18:00,123.9,7.8,22.5,15.5
8/11/2026 19:00,118.7,7.7,23.2,14.5
8/11/2026 20:00,94.6,7.6,23.9,13.3
8/11/2026 21:00,93.2,7.6,23.8,13.5
8/11/2026 22:00,101.7,7.6,23.5,13.8
8/11/2026 23:00,103,7.7,23,14.6
8/12/2026 0:00,102.6,7.6,23.6,13.9
8/12/2026 1:00,107.1,7.7,23,14.5
8/12/2026 2:00,101.4,7.6,23.3,14.2
8/12/2026 3:00,127,7.9,21.4,16.5
8/12/2026 4:00,118.9,7.9,21.2,16.8
8/12/2026 5:00,123.6,8,20.2,17.7
8/12/2026 6:00,134.3,8.1,19.8,18.3
8/12/2026 7:00,133,8.1,19.5,18.2
8/12/2026 8:00,129.2,8.1,19.3,18.1
8/12/2026 9:00,139.3,8.1,19.3,18.2
8/12/2026 10:00,134.6,8,19.8,18.1
8/12/2026 11:00,133.7,8,20.7,17.5
8/12/2026 12:00,132.7,8,20.9,17.3
8/12/2026 13:00,137.9,8,21,17.2
8/12/2026 14:00,122,7.9,21.4,16.2
8/12/2026 15:00,112.8,7.7,23.1,14.7
8/12/2026 16:00,110.5,7.7,22.9,14.4
8/12/2026 17:00,120.4,7.8,22.6,15
8/12/2026 18:00,142.3,7.9,22,16.1
8/12/2026 19:00,134,7.8,22.9,15.1
8/12/2026 20:00,129.3,7.8,22.5,15.4
8/12/2026 21:00,89,7.6,23.9,13
8/12/2026 22:00,90.6,7.5,23.9,13.2
8/12/2026 23:00,111.7,7.8,22.5,15
8/13/2026 0:00,106.7,7.7,22.9,14.4
8/13/2026 1:00,106.5,7.7,22.9,14.4
8/13/2026 2:00,102.8,7.7,22.8,14.5
8/13/2026 3:00,104.1,7.6,23.2,14.3
8/13/2026 4:00,119.3,7.8,21.4,16.5
8/13/2026 5:00,113.4,7.8,21.8,16
8/13/2026 6:00,121.3,7.9,20.5,17.6
8/13/2026 7:00,119.8,7.9,20.8,17.2
8/13/2026 8:00,120.9,8,18.1,18.4
8/13/2026 9:00,124.1,8,19.2,18.4
8/13/2026 10:00,131.1,8,19.5,18.5
8/13/2026 11:00,125.9,8,19.8,18.3
8/13/2026 12:00,126.6,7.9,20.5,17.7
8/13/2026 13:00,125.6,7.9,20.6,17.6
8/13/2026 14:00,115.8,7.8,21.4,16.7
8/13/2026 15:00,98.9,7.6,22.9,14.3
8/13/2026 16:00,114.5,7.8,22.1,15.5
8/13/2026 17:00,97.9,7.6,23.3,14
8/13/2026 18:00,113.6,7.7,22.8,14.7
8/13/2026 19:00,118.2,7.8,22.3,15.6
8/13/2026 20:00,124.5,7.8,21.9,15.7
8/13/2026 21:00,88.1,7.5,23.9,13.1
8/13/2026 22:00,95.8,7.6,23.3,13.7
8/13/2026 23:00,92.1,7.6,23.7,13.4
8/14/2026 0:00,141.9,7.9,21.5,16.7
8/14/2026 1:00,107.4,7.7,23.2,14.3
8/14/2026 2:00,86.9,7.5,23.6,13.5
8/14/2026 3:00,89.4,7.5,23.6,13.4
8/14/2026 4:00,91.3,7.6,23.5,13.7
8/14/2026 5:00,86.7,7.6,23.3,13.9
8/14/2026 6:00,112.2,7.8,21.8,16.1
8/14/2026 7:00,113.1,7.8,20.8,17
8/14/2026 8:00,131.2,7.9,21.2,17.2
8/14/2026 9:00,122.3,7.9,20.8,17.4
8/14/2026 10:00,128.6,8,20.1,17.9
8/14/2026 11:00,131.7,7.9,20.9,17.5
8/14/2026 12:00,134.9,8,21,17.5
8/14/2026 13:00,125.3,7.9,21.8,16.3
8/14/2026 14:00,105.6,7.7,23,14.4
8/14/2026 15:00,120.5,7.8,22.4,15.3
8/14/2026 16:00,115.1,7.8,22.6,15.1
8/14/2026 17:00,106.5,7.7,23.2,14.1
8/14/2026 18:00,104.4,7.7,23.1,14.3
8/14/2026 19:00,101.9,7.7,23.2,14.2
8/14/2026 20:00,107.4,7.7,22.8,14.7
8/14/2026 21:00,107.1,7.7,22.7,14.8
8/14/2026 22:00,101.8,7.6,23.1,14.2
8/14/2026 23:00,102.5,7.6,23.2,14
8/15/2026 0:00,87.9,7.5,23.8,13.2
8/15/2026 1:00,104.9,7.6,23.4,14
8/15/2026 2:00,88,7.5,23.8,13.2
8/15/2026 3:00,69.2,7.4,24.2,12.2
8/15/2026 4:00,75.7,7.4,24,12.7
8/15/2026 5:00,86.2,7.5,23.7,13.2
8/15/2026 6:00,79.7,7.5,23.3,13.8
8/15/2026 7:00,120,7.9,21.1,16.8
8/15/2026 8:00,118.1,7.8,21.8,16.1
8/15/2026 9:00,122.1,7.9,21.4,16.7
8/15/2026 10:00,129.6,7.9,21.3,16.9
8/15/2026 11:00,133.2,8,21.1,17.1
8/15/2026 12:00,130,8,20.7,17.3
8/15/2026 13:00,126,7.9,21.6,16.3
8/15/2026 14:00,117,7.8,22.4,15.4
8/15/2026 15:00,112,7.7,22.7,14.9
8/15/2026 16:00,94.2,7.6,23.2,14.1
8/15/2026 17:00,105.6,7.7,22.9,14.6
8/15/2026 18:00,110.5,7.7,22.6,15
8/15/2026 19:00,113.8,7.8,22.2,15.5
8/15/2026 20:00,122.8,7.8,21.9,15.9
8/15/2026 21:00,101.5,7.7,22.7,14.9
8/15/2026 22:00,105.2,7.7,22.6,14.9
8/15/2026 23:00,90.6,7.5,23.5,13.6
8/16/2026 0:00,104.3,7.7,22.7,14.7
8/16/2026 1:00,93.4,7.6,23.1,14
8/16/2026 2:00,104.7,7.8,22,15.5
8/16/2026 3:00,82.9,7.5,23.5,13.1
8/16/2026 4:00,92.1,7.6,22.9,14.3
8/16/2026 5:00,94.2,7.6,23,14.2
8/16/2026 6:00,100,7.7,22.7,14.6
8/16/2026 7:00,107.3,7.8,21.9,15.8
8/16/2026 8:00,116,7.8,21.4,16.2
8/16/2026 9:00,110.9,7.8,22.1,15.5
8/16/2026 10:00,121,7.8,22,15.6
8/16/2026 11:00,127.8,7.9,21.5,16.3
8/16/2026 12:00,131.3,7.9,21.1,16.7
8/16/2026 13:00,126.5,7.9,21.4,16.3
8/16/2026 14:00,133.5,7.9,21.3,16.5
8/16/2026 15:00,117.8,7.8,22,15.5
8/16/2026 16:00,121.5,7.8,21.9,15.7
8/16/2026 17:00,124.8,7.9,21.7,16
8/16/2026 18:00,110.7,7.7,22.3,15.1
8/16/2026 19:00,113.9,7.8,21.9,15.5
8/16/2026 20:00,119,7.8,21.8,15.8
8/16/2026 21:00,130.7,7.9,21.2,16.6
8/16/2026 22:00,111,7.8,22.3,15.1
8/16/2026 23:00,102.9,7.7,22.8,14.5
8/17/2026 0:00,103.6,7.7,22.6,14.5
8/17/2026 1:00,94.7,7.6,22.8,14.2
8/17/2026 2:00,96.3,7.6,22.5,14.5
8/17/2026 3:00,96.4,7.6,22.8,14.2
8/17/2026 4:00,91.1,7.6,23.2,13.7
8/17/2026 5:00,92.2,7.6,23,14.1
8/17/2026 6:00,95.8,7.6,22.8,14.3
8/17/2026 7:00,101,7.7,22.2,14.9
8/17/2026 8:00,110.4,7.8,21.7,15.7
8/17/2026 9:00,104.8,7.7,22.1,15.2
8/17/2026 10:00,104.9,7.7,22.4,14.8
8/17/2026 11:00,120.8,7.8,21.6,15.9
8/17/2026 12:00,129.2,7.9,20.7,16.8
8/17/2026 13:00,128.4,7.9,21.4,16.3
8/17/2026 14:00,131.9,7.9,21,16.5
8/17/2026 15:00,132,7.9,21.5,16.2
8/17/2026 16:00,130.8,7.9,21.4,16.3
8/17/2026 17:00,113.5,7.8,22.3,14.7
8/17/2026 18:00,111.3,7.7,22.5,14.7
8/17/2026 19:00,96.3,7.6,23.2,13.8
8/17/2026 20:00,100.4,7.7,22.7,14.5
8/17/2026 21:00,95.4,7.6,23.2,13.7
8/17/2026 22:00,95.1,7.6,23,14.2
8/17/2026 23:00,114.3,7.8,21.1,16.3
8/18/2026 0:00,90.5,7.6,23.5,13.3
8/18/2026 1:00,101.8,7.7,22.2,15
8/18/2026 2:00,105.8,7.7,22.7,14.5
8/18/2026 3:00,113.6,7.8,21.7,15.8
8/18/2026 4:00,115.7,7.7,21.9,15.6
8/18/2026 5:00,93.6,7.6,22.8,14.4
8/18/2026 6:00,88.4,7.5,23.2,13.9
8/18/2026 7:00,95.3,7.6,23,14.4
8/18/2026 8:00,95.6,7.6,22.4,15.1
8/18/2026 9:00,104.7,7.7,22.2,15.3
8/18/2026 10:00,115.7,7.8,22.2,15.3
8/18/2026 11:00,119.3,7.8,21.9,15.7
8/18/2026 12:00,121.4,7.8,21.7,16
8/18/2026 13:00,124.1,7.8,21.8,15.9
8/18/2026 14:00,132.6,7.9,21.6,16.3
8/18/2026 15:00,118.9,7.8,22.3,15.2
8/18/2026 16:00,129.2,7.8,21.9,15.8
8/18/2026 17:00,127.1,7.8,21.9,15.8
8/18/2026 18:00,111.3,7.7,22.6,14.8
8/18/2026 19:00,99.4,7.6,23.2,13.7
8/18/2026 20:00,97.4,7.6,23,14.1
8/18/2026 21:00,84.5,7.5,23.3,13.6
8/18/2026 22:00,98.3,7.6,23,14.1
8/18/2026 23:00,113.9,7.7,22.1,15.6
8/19/2026 0:00,94,7.6,23.4,13.7
8/19/2026 1:00,113.5,7.8,21.8,15.6
8/19/2026 2:00,119.2,7.8,22.4,15.1
8/19/2026 3:00,124.4,7.8,21.8,15.9
8/19/2026 4:00,120.6,7.8,22.1,15.4
8/19/2026 5:00,120.4,7.8,22.1,15.8
8/19/2026 6:00,95.4,7.6,23.1,14
8/19/2026 7:00,100.8,7.7,22.6,14.7
8/19/2026 8:00,101.8,7.7,22.7,14.5
8/19/2026 9:00,103.5,7.7,22.4,14.9
8/19/2026 10:00,98.4,7.6,22.7,14.5
8/19/2026 11:00,108.5,7.7,22.6,14.7
8/19/2026 12:00,118.9,7.8,22.1,15.4
8/19/2026 13:00,114.7,7.7,22.1,15.5
8/19/2026 14:00,121.2,7.8,21.8,15.8
8/19/2026 15:00,116.4,7.8,22,15.6
8/19/2026 16:00,121.9,7.8,21.4,16.4
8/19/2026 17:00,121.8,7.8,21.4,16.2
8/19/2026 18:00,113.2,7.8,21.9,15.7
8/19/2026 19:00,108.6,7.7,22,15.5
8/19/2026 20:00,105.3,7.7,22.3,14.8
8/19/2026 21:00,111.6,7.7,21.9,15.5
8/19/2026 22:00,106.1,7.7,22.2,15.1
8/19/2026 23:00,105,7.7,22.1,15.1
8/20/2026 0:00,123.4,7.8,21.1,16.7
8/20/2026 1:00,126.2,7.9,20.9,17
8/20/2026 2:00,113.6,7.8,21.1,16.7
8/20/2026 3:00,117.5,7.8,20.7,16.8
8/20/2026 4:00,108.5,7.7,21.2,16.2
8/20/2026 5:00,105.4,7.7,21.6,15.8
8/20/2026 6:00,110.6,7.7,21.1,16.1
8/20/2026 7:00,100.1,7.7,21.4,15.9
8/20/2026 8:00,99.1,7.7,21.8,15.5
8/20/2026 9:00,108.1,7.7,20.7,16.4
8/20/2026 10:00,113.6,7.8,20.6,16.5
8/20/2026 11:00,122.4,7.8,20.4,16.9
8/20/2026 12:00,124.9,7.8,20.4,17
8/20/2026 13:00,130.4,7.9,20.3,17.2
8/20/2026 14:00,132.4,7.9,20.4,17.1
8/20/2026 15:00,130.8,7.8,21.6,16.1
8/20/2026 16:00,129.2,7.8,22.6,15.1
8/20/2026 17:00,130.3,7.8,22.3,15.6
8/20/2026 18:00,118.5,7.8,22.6,14.8
8/20/2026 19:00,113.9,7.7,22.5,14.7
8/20/2026 20:00,95.7,7.6,23.6,13.5
8/20/2026 21:00,112,7.7,23.2,13.9
8/20/2026 22:00,101.2,7.6,23,14.3
8/20/2026 23:00,100.2,7.6,22.9,14.4
8/21/2026 0:00,110,7.7,22.1,15.1
8/21/2026 1:00,106.2,7.7,22.1,15.1
8/21/2026 2:00,120.6,7.8,21.3,16.3
8/21/2026 3:00,128.3,7.8,21.4,16.4
8/21/2026 4:00,113.7,7.7,22.1,15.5
8/21/2026 5:00,105.6,7.7,22,15.6
8/21/2026 6:00,106.8,7.7,21.7,15.8
8/21/2026 7:00,120.7,7.8,21.1,16.8
8/21/2026 8:00,114.7,7.8,21.5,16.3
8/21/2026 9:00,129,7.8,21.1,16.8
8/21/2026 10:00,128.5,7.8,21,16.8
8/21/2026 11:00,118.7,7.8,21.6,15.7
8/21/2026 12:00,123.3,7.8,22,15.6
8/21/2026 13:00,129.4,7.8,20.2,17.4
8/21/2026 14:00,99.5,7.6,23.3,14.1
8/21/2026 15:00,115.8,7.7,22.2,15.2
8/21/2026 16:00,100.4,7.6,23.1,14.2
8/21/2026 17:00,89.3,7.5,23.9,12.8
8/21/2026 18:00,91.9,7.5,23.8,12.9
8/21/2026 19:00,93,7.5,23.7,13.2
8/21/2026 20:00,79.6,7.4,24.3,12
8/21/2026 21:00,81.3,7.5,24,12.6
8/21/2026 22:00,90,7.5,23.9,12.8
8/21/2026 23:00,91.3,7.5,23.5,13.3
8/22/2026 0:00,109.4,7.7,21,16
8/22/2026 1:00,108.1,7.7,21,16.1
8/22/2026 2:00,138.1,7.9,20.8,17.4
8/22/2026 3:00,124.9,7.8,20.1,17.7
8/22/2026 4:00,124.8,7.8,20.3,17.7
8/22/2026 5:00,120.3,7.8,20.3,17.8
8/22/2026 6:00,133.4,7.9,21.1,17.3
8/22/2026 7:00,129.3,7.8,21.8,16.2
8/22/2026 8:00,110,7.7,22.4,15.4
8/22/2026 9:00,105,7.6,23.2,14
8/22/2026 10:00,122.5,7.8,22.9,15
8/22/2026 11:00,126.5,7.8,22.8,15.1
8/22/2026 12:00,119.7,7.8,23.2,14.4
8/22/2026 13:00,119.8,7.7,23.3,14.3
8/22/2026 14:00,131.3,7.8,22.8,15.1
8/22/2026 15:00,142.8,7.9,22.2,16.2
8/22/2026 16:00,147.2,7.9,22.1,16.5
8/22/2026 17:00,132,7.8,22.9,15.1
8/22/2026 18:00,131.6,7.8,22.8,15.1
8/22/2026 19:00,129.6,7.8,22.8,15
8/22/2026 20:00,118.1,7.8,22.9,14.9
8/22/2026 21:00,118.2,7.8,22.8,15.1
8/22/2026 22:00,117.3,7.8,22.8,15.1
8/22/2026 23:00,117.6,7.8,22.3,16
8/23/2026 0:00,119.2,7.8,22.6,15.5
8/23/2026 1:00,123.4,7.8,22.2,16.1
8/23/2026 2:00,125.9,7.9,21.8,16.9
8/23/2026 3:00,121.7,7.8,22,16.5
8/23/2026 4:00,127.5,7.9,21.8,16.9
8/23/2026 5:00,130.4,7.9,21.6,17.4
8/23/2026 6:00,123.7,7.9,21.5,17.5
8/23/2026 7:00,131.6,7.9,20.8,18
8/23/2026 8:00,111.8,7.8,21.3,17.5
8/23/2026 9:00,118.6,7.8,21.5,17.3
8/23/2026 10:00,117.9,7.8,21.7,16.9
8/23/2026 11:00,122.9,7.8,22.1,16.1
8/23/2026 12:00,133,7.9,21.7,16.7
8/23/2026 13:00,130.1,7.8,22,16.2
8/23/2026 14:00,145.3,8,21.5,17.6
8/23/2026 15:00,145.7,8,21.4,17.7
8/23/2026 16:00,144.2,8,21.5,17.4
8/23/2026 17:00,144.9,8,21.4,17.6
8/23/2026 18:00,130.8,7.9,21.6,16.7
8/23/2026 19:00,125.2,7.8,21.6,16.3
8/23/2026 20:00,115.1,7.8,21.7,16.1
8/23/2026 21:00,114.6,7.8,21.7,15.9
8/23/2026 22:00,118.6,7.8,22,15.9
8/23/2026 23:00,126.9,7.8,22.2,15.9
8/24/2026 0:00,106.3,7.7,22.3,14.8
8/24/2026 1:00,99.7,7.7,22.3,15.1
8/24/2026 2:00,105.5,7.7,22.2,15.4
8/24/2026 3:00,123.5,7.8,21.1,17.5
8/24/2026 4:00,123.8,7.8,21,17.6
8/24/2026 5:00,126.7,7.9,21,17.7
8/24/2026 6:00,123.8,7.8,20.8,17.6
8/24/2026 7:00,123.6,7.9,20.5,17.8
8/24/2026 8:00,126,7.9,21,17.5
8/24/2026 9:00,130.9,7.9,21,17.4
8/24/2026 10:00,135.8,7.9,21.1,17.4
8/24/2026 11:00,136.6,7.9,21.2,17.2
8/24/2026 12:00,139.6,7.9,21.1,17.4
8/24/2026 13:00,138.8,7.9,21.4,16.9
8/24/2026 14:00,140.7,7.9,20.9,17.5
8/24/2026 15:00,142.4,7.9,21.1,17.1
8/24/2026 16:00,146.3,7.9,20.7,18
8/24/2026 17:00,141.4,7.9,21.6,16.8
8/24/2026 18:00,146.7,7.9,21.3,17.4
8/24/2026 19:00,144.6,7.9,21.3,17.3
8/24/2026 20:00,144,7.9,21.3,17.3
8/24/2026 21:00,124.3,7.8,21.8,16.6
8/24/2026 22:00,136.7,7.9,21.2,17.2
8/24/2026 23:00,121.1,7.8,21.9,15.9
8/25/2026 0:00,135.1,7.9,21.6,16.5
8/25/2026 1:00,145,7.8,21.6,16.7
8/25/2026 2:00,129.5,7.8,21.4,16.9
8/25/2026 3:00,131.8,7.9,21.1,17.1
8/25/2026 4:00,116.2,7.8,20.6,17.7
8/25/2026 5:00,120.2,7.8,20.1,18
8/25/2026 6:00,120.6,7.8,19.9,18.2
8/25/2026 7:00,115,7.8,19.6,18.2
8/25/2026 8:00,119.6,7.8,19.9,18
8/25/2026 9:00,119.6,7.8,19.8,17.9
8/25/2026 10:00,120.5,7.8,19.8,17.9
8/25/2026 11:00,129.7,7.8,20.3,17.6
8/25/2026 12:00,137,7.9,21.3,16.7
8/25/2026 13:00,131.4,7.8,23.1,14.5
8/25/2026 14:00,126.6,7.8,23.4,14
8/25/2026 15:00,101.6,7.6,23.4,13.4
